TIMESTAMP;M_MODULE_ID;M_ENERGY_CONSUMPTION;M_APPARENT_POWER
02.10.2015 17:57;9;48360;16
02.10.2015 17:57;5;49190;14
02.10.2015 17:58;1;40602;7
02.10.2015 17:58;2;44118;13
02.10.2015 17:58;3;43462;17
02.10.2015 17:58;4;41946;11
02.10.2015 17:58;6;45978;23
02.10.2015 17:58;7;46634;19
02.10.2015 17:58;8;47290;15
02.10.2015 17:58;9;48376;16
02.10.2015 17:58;5;49204;14
02.10.2015 17:58;1;40609;7
02.10.2015 17:58;2;44131;13
02.10.2015 17:58;3;43479;17
02.10.2015 17:58;4;41957;11
02.10.2015 17:58;6;46001;23
02.10.2015 17:58;7;46653;19
02.10.2015 17:58;8;47305;15
02.10.2015 17:58;9;48392;16
02.10.2015 17:58;5;49218;14
02.10.2015 17:59;1;40616;7
02.10.2015 17:59;2;44144;13
02.10.2015 17:59;3;43496;17
02.10.2015 17:59;4;41968;11
02.10.2015 17:59;6;46024;23
02.10.2015 17:59;7;46672;19
02.10.2015 17:59;8;47320;15
02.10.2015 17:59;9;48408;16
02.10.2015 17:59;5;49232;14
02.10.2015 17:59;1;40623;7
02.10.2015 17:59;2;44157;13
02.10.2015 17:59;3;43513;17
02.10.2015 17:59;4;41979;11
02.10.2015 17:59;6;46047;23
02.10.2015 17:59;7;46691;19
02.10.2015 17:59;8;47335;15
02.10.2015 17:59;9;48424;16
02.10.2015 17:59;5;49246;14
02.10.2015 18:00;1;40630;7
02.10.2015 18:00;2;44170;13
02.10.2015 18:00;3;43530;17
02.10.2015 18:00;4;41990;11
02.10.2015 18:00;6;46070;23
02.10.2015 18:00;7;46710;19
02.10.2015 18:00;8;47350;15
02.10.2015 18:00;9;48440;16
02.10.2015 18:00;5;49260;14
02.10.2015 18:00;1;40637;7
02.10.2015 18:00;2;44183;13
02.10.2015 18:00;3;43547;17
02.10.2015 18:00;4;42001;11
02.10.2015 18:00;6;46093;23
02.10.2015 18:00;7;46729;19
02.10.2015 18:00;8;47365;15
02.10.2015 18:00;9;48456;16
02.10.2015 18:00;5;49274;14
02.10.2015 18:01;1;40644;7
02.10.2015 18:01;2;44196;13
02.10.2015 18:01;3;43564;17
02.10.2015 18:01;4;42012;11
02.10.2015 18:01;6;46116;23
02.10.2015 18:01;7;46748;19
02.10.2015 18:01;8;47380;15
02.10.2015 18:01;9;48472;16
02.10.2015 18:01;5;49288;14
02.10.2015 18:01;1;40651;7
02.10.2015 18:01;2;44209;13
02.10.2015 18:01;3;43581;17
02.10.2015 18:01;4;42023;11
02.10.2015 18:01;6;46139;23
02.10.2015 18:01;7;46767;19
02.10.2015 18:01;8;47395;15
02.10.2015 18:01;9;48488;16
02.10.2015 18:01;5;49302;14
02.10.2015 18:02;1;40658;7
02.10.2015 18:02;2;44222;13
02.10.2015 18:02;3;43598;17
02.10.2015 18:02;4;42034;11
02.10.2015 18:02;6;46162;23
02.10.2015 18:02;7;46786;19
02.10.2015 18:02;8;47410;15
02.10.2015 18:02;9;48504;16
02.10.2015 18:02;5;49316;14
02.10.2015 18:02;1;40665;7
02.10.2015 18:02;2;44235;13
02.10.2015 18:02;3;43615;17
02.10.2015 18:02;4;42045;11
02.10.2015 18:02;6;46185;23
02.10.2015 18:02;7;46805;19
02.10.2015 18:02;8;47425;15
02.10.2015 18:02;9;48520;16
02.10.2015 18:02;5;49330;14
02.10.2015 18:03;1;40672;7
02.10.2015 18:03;2;44248;13
02.10.2015 18:03;3;43632;17
02.10.2015 18:03;4;42056;11
02.10.2015 18:03;6;46208;23
02.10.2015 18:03;7;46824;19
02.10.2015 18:03;8;47440;15
02.10.2015 18:03;9;48536;16
02.10.2015 18:03;5;49344;14
02.10.2015 18:03;1;40679;7
02.10.2015 18:03;2;44261;13
02.10.2015 18:03;3;43649;17
02.10.2015 18:03;4;42067;11
02.10.2015 18:03;6;46231;23
02.10.2015 18:03;7;46843;19
02.10.2015 18:03;8;47455;15
02.10.2015 18:03;9;48552;16
02.10.2015 18:03;5;49358;14
02.10.2015 18:04;1;40686;7
02.10.2015 18:04;2;44274;13
02.10.2015 18:04;3;43666;17
02.10.2015 18:04;4;42078;11
02.10.2015 18:04;6;46254;23
02.10.2015 18:04;7;46862;19
02.10.2015 18:04;8;47470;15
02.10.2015 18:04;9;48568;16
02.10.2015 18:04;5;49372;14
02.10.2015 18:04;1;40693;7
02.10.2015 18:04;2;44287;13
02.10.2015 18:04;3;43683;17
02.10.2015 18:04;4;42089;11
02.10.2015 18:04;6;46277;23
02.10.2015 18:04;7;46881;19
02.10.2015 18:04;8;47485;15
02.10.2015 18:04;9;48584;16
02.10.2015 18:04;5;49386;14
02.10.2015 18:05;1;40700;7
02.10.2015 18:05;2;44300;13
02.10.2015 18:05;3;43700;17
02.10.2015 18:05;4;42100;11
02.10.2015 18:05;6;46300;23
02.10.2015 18:05;7;46900;19
02.10.2015 18:05;8;47500;15
02.10.2015 18:05;9;48600;16
02.10.2015 18:05;5;49400;14
02.10.2015 18:05;1;40707;7
02.10.2015 18:05;2;44313;13
02.10.2015 18:05;3;43717;17
02.10.2015 18:05;4;42111;11
02.10.2015 18:05;6;46323;23
02.10.2015 18:05;7;46919;19
02.10.2015 18:05;8;47515;15
02.10.2015 18:05;9;48616;16
02.10.2015 18:05;5;49414;14
02.10.2015 18:06;1;40714;7
02.10.2015 18:06;2;44326;13
02.10.2015 18:06;3;43734;17
02.10.2015 18:06;4;42122;11
02.10.2015 18:06;6;46346;23
02.10.2015 18:06;7;46938;19
02.10.2015 18:06;8;47530;15
02.10.2015 18:06;9;48632;16
02.10.2015 18:06;5;49428;14
02.10.2015 18:06;1;40721;7
02.10.2015 18:06;2;44339;13
02.10.2015 18:06;3;43751;17
02.10.2015 18:06;4;42133;11
02.10.2015 18:06;6;46369;23
02.10.2015 18:06;7;46957;19
02.10.2015 18:06;8;47545;15
02.10.2015 18:06;9;48648;16
02.10.2015 18:06;5;49442;14
02.10.2015 18:07;1;40728;7
02.10.2015 18:07;2;44352;13
02.10.2015 18:07;3;43768;17
02.10.2015 18:07;4;42144;11
02.10.2015 18:07;6;46392;23
02.10.2015 18:07;7;46976;19
02.10.2015 18:07;8;47560;15
02.10.2015 18:07;9;48664;16
02.10.2015 18:07;5;49456;14
02.10.2015 18:07;1;40735;7
02.10.2015 18:07;2;44365;13
02.10.2015 18:07;3;43785;17
02.10.2015 18:07;4;42155;11
02.10.2015 18:07;6;46415;23
02.10.2015 18:07;7;46995;19
02.10.2015 18:07;8;47575;15
02.10.2015 18:07;9;48680;16
02.10.2015 18:07;5;49470;14
02.10.2015 18:08;1;40742;7
02.10.2015 18:08;2;44378;13
02.10.2015 18:08;3;43802;17
02.10.2015 18:08;4;42166;11
02.10.2015 18:08;6;46438;23
02.10.2015 18:08;7;47014;19
02.10.2015 18:08;8;47590;15
02.10.2015 18:08;9;48696;16
02.10.2015 18:08;5;49484;14
02.10.2015 18:08;1;40749;7
02.10.2015 18:08;2;44391;13
02.10.2015 18:08;3;43819;17
02.10.2015 18:08;4;42177;11
02.10.2015 18:08;6;46461;23
02.10.2015 18:08;7;47033;19
02.10.2015 18:08;8;47605;15
02.10.2015 18:08;9;48712;16
02.10.2015 18:08;5;49498;14
02.10.2015 18:09;1;40756;7
02.10.2015 18:09;2;44404;13
02.10.2015 18:09;3;43836;17
02.10.2015 18:09;4;42188;11
02.10.2015 18:09;6;46484;23
02.10.2015 18:09;7;47052;19
02.10.2015 18:09;8;47620;15
02.10.2015 18:09;9;48728;16
02.10.2015 18:09;5;49512;14
02.10.2015 18:09;1;40763;7
02.10.2015 18:09;2;44417;13
02.10.2015 18:09;3;43853;17
02.10.2015 18:09;4;42199;11
02.10.2015 18:09;6;46507;23
02.10.2015 18:09;7;47071;19
02.10.2015 18:09;8;47635;15
02.10.2015 18:09;9;48744;16
02.10.2015 18:09;5;49526;14
02.10.2015 18:10;1;40770;7
02.10.2015 18:10;2;44430;13
02.10.2015 18:10;3;43870;17
02.10.2015 18:10;4;42210;11
02.10.2015 18:10;6;46530;23
02.10.2015 18:10;7;47090;19
02.10.2015 18:10;8;47650;15
02.10.2015 18:10;9;48760;16
02.10.2015 18:10;5;49540;14
02.10.2015 18:10;1;40777;7
02.10.2015 18:10;2;44443;13
02.10.2015 18:10;3;43887;17
02.10.2015 18:10;4;42221;11
02.10.2015 18:10;6;46553;23
02.10.2015 18:10;7;47109;19
02.10.2015 18:10;8;47665;15
02.10.2015 18:10;9;48776;16
02.10.2015 18:10;5;49554;14
02.10.2015 18:11;1;40784;7
02.10.2015 18:11;2;44456;13
02.10.2015 18:11;3;43904;17
02.10.2015 18:11;4;42232;11
02.10.2015 18:11;6;46576;23
02.10.2015 18:11;7;47128;19
02.10.2015 18:11;8;47680;15
02.10.2015 18:11;9;48792;16
02.10.2015 18:11;5;49568;14
02.10.2015 18:11;1;40791;7
02.10.2015 18:11;2;44469;13
02.10.2015 18:11;3;43921;17
02.10.2015 18:11;4;42243;11
02.10.2015 18:11;6;46599;23
02.10.2015 18:11;7;47147;19
02.10.2015 18:11;8;47695;15
02.10.2015 18:11;9;48808;16
02.10.2015 18:11;5;49582;14
02.10.2015 18:12;1;40798;7
02.10.2015 18:12;2;44482;13
02.10.2015 18:12;3;43938;17
02.10.2015 18:12;4;42254;11
02.10.2015 18:12;6;46622;23
02.10.2015 18:12;7;47166;19
02.10.2015 18:12;8;47710;15
02.10.2015 18:12;9;48824;16
02.10.2015 18:12;5;49596;14
02.10.2015 18:12;1;40805;7
02.10.2015 18:12;2;44495;13
02.10.2015 18:12;3;43955;17
02.10.2015 18:12;4;42265;11
02.10.2015 18:12;6;46645;23
02.10.2015 18:12;7;47185;19
02.10.2015 18:12;8;47725;15
02.10.2015 18:12;9;48840;16
02.10.2015 18:12;5;49610;14
02.10.2015 18:13;1;40812;7
02.10.2015 18:13;2;44508;13
02.10.2015 18:13;3;43972;17
02.10.2015 18:13;4;42276;11
02.10.2015 18:13;6;46668;23
02.10.2015 18:13;7;47204;19
02.10.2015 18:13;8;47740;15
02.10.2015 18:13;9;48856;16
02.10.2015 18:13;5;49624;14
02.10.2015 18:13;1;40819;7
02.10.2015 18:13;2;44521;13
02.10.2015 18:13;3;43989;17
02.10.2015 18:13;4;42287;11
02.10.2015 18:13;6;46691;23
02.10.2015 18:13;7;47223;19
02.10.2015 18:13;8;47755;15
02.10.2015 18:13;9;48872;16
02.10.2015 18:13;5;49638;14
02.10.2015 18:14;1;40826;7
02.10.2015 18:14;2;44534;13
02.10.2015 18:14;3;44006;17
02.10.2015 18:14;4;42298;11
02.10.2015 18:14;6;46714;23
02.10.2015 18:14;7;47242;19
02.10.2015 18:14;8;47770;15
02.10.2015 18:14;9;48888;16
02.10.2015 18:14;5;49652;14
02.10.2015 18:14;1;40833;7
02.10.2015 18:14;2;44547;13
02.10.2015 18:14;3;44023;17
02.10.2015 18:14;4;42309;11
02.10.2015 18:14;6;46737;23
02.10.2015 18:14;7;47261;19
02.10.2015 18:14;8;47785;15
02.10.2015 18:14;9;48904;16
02.10.2015 18:14;5;49666;14
02.10.2015 18:15;1;40840;7
02.10.2015 18:15;2;44560;13
02.10.2015 18:15;3;44040;17
02.10.2015 18:15;4;42320;11
02.10.2015 18:15;6;46760;23
02.10.2015 18:15;7;47280;19
02.10.2015 18:15;8;47800;15
02.10.2015 18:15;9;48920;16
02.10.2015 18:15;5;49680;14
02.10.2015 18:15;1;40847;7
02.10.2015 18:15;2;44573;13
02.10.2015 18:15;3;44057;17
02.10.2015 18:15;4;42331;11
02.10.2015 18:15;6;46783;23
02.10.2015 18:15;7;47299;19
02.10.2015 18:15;8;47815;15
02.10.2015 18:15;9;48936;16
02.10.2015 18:15;5;49694;14
02.10.2015 18:16;1;40854;7
02.10.2015 18:16;2;44586;13
02.10.2015 18:16;3;44074;17
02.10.2015 18:16;4;42342;11
02.10.2015 18:16;6;46806;23
02.10.2015 18:16;7;47318;19
02.10.2015 18:16;8;47830;15
02.10.2015 18:16;9;48952;16
02.10.2015 18:16;5;49708;14
02.10.2015 18:16;1;40861;7
02.10.2015 18:16;2;44599;13
02.10.2015 18:16;3;44091;17
02.10.2015 18:16;4;42353;11
02.10.2015 18:16;6;46829;23
02.10.2015 18:16;7;47337;19
02.10.2015 18:16;8;47845;15
02.10.2015 18:16;9;48968;16
02.10.2015 18:16;5;49722;14
02.10.2015 18:17;1;40868;7
02.10.2015 18:17;2;44612;13
02.10.2015 18:17;3;44108;17
02.10.2015 18:17;4;42364;11
02.10.2015 18:17;6;46852;23
02.10.2015 18:17;7;47356;19
02.10.2015 18:17;8;47860;15
02.10.2015 18:17;9;48984;16
02.10.2015 18:17;5;49736;14
02.10.2015 18:17;1;40875;7
02.10.2015 18:17;2;44625;13
02.10.2015 18:17;3;44125;17
02.10.2015 18:17;4;42375;11
02.10.2015 18:17;6;46875;23
02.10.2015 18:17;7;47375;19
02.10.2015 18:17;8;47875;15
02.10.2015 18:17;9;49000;16
02.10.2015 18:17;5;49750;14
02.10.2015 18:18;1;40882;7
02.10.2015 18:18;2;44638;13
02.10.2015 18:18;3;44142;17
02.10.2015 18:18;4;42386;11
02.10.2015 18:18;6;46898;23
02.10.2015 18:18;7;47394;19
02.10.2015 18:18;8;47890;15
02.10.2015 18:18;9;49016;16
02.10.2015 18:18;5;49764;14
02.10.2015 18:18;1;40889;7
02.10.2015 18:18;2;44651;13
02.10.2015 18:18;3;44159;17
02.10.2015 18:18;4;42397;11
02.10.2015 18:18;6;46921;23
02.10.2015 18:18;7;47413;19
02.10.2015 18:18;8;47905;15
02.10.2015 18:18;9;49032;16
02.10.2015 18:18;5;49778;14
02.10.2015 18:19;1;40896;7
02.10.2015 18:19;2;44664;13
02.10.2015 18:19;3;44176;17
02.10.2015 18:19;4;42408;11
02.10.2015 18:19;6;46944;23
02.10.2015 18:19;7;47432;19
02.10.2015 18:19;8;47920;15
02.10.2015 18:19;9;49048;16
02.10.2015 18:19;5;49792;14
02.10.2015 18:19;1;40903;7
02.10.2015 18:19;2;44677;13
02.10.2015 18:19;3;44193;17
02.10.2015 18:19;4;42419;11
02.10.2015 18:19;6;46967;23
02.10.2015 18:19;7;47451;19
02.10.2015 18:19;8;47935;15
02.10.2015 18:19;9;49064;16
02.10.2015 18:19;5;49806;14
02.10.2015 18:20;1;40910;7
02.10.2015 18:20;2;44690;13
02.10.2015 18:20;3;44210;17
02.10.2015 18:20;4;42430;11
02.10.2015 18:20;6;46990;23
02.10.2015 18:20;7;47470;19
02.10.2015 18:20;8;47950;15
02.10.2015 18:20;9;49080;16
02.10.2015 18:20;5;49820;14
02.10.2015 18:20;1;40917;7
02.10.2015 18:20;2;44703;13
02.10.2015 18:20;3;44227;17
02.10.2015 18:20;4;42441;11
02.10.2015 18:20;6;47013;23
02.10.2015 18:20;7;47489;19
02.10.2015 18:20;8;47965;15
02.10.2015 18:20;9;49096;16
02.10.2015 18:20;5;49834;14
02.10.2015 18:21;1;40924;7
02.10.2015 18:21;2;44716;13
02.10.2015 18:21;3;44244;17
02.10.2015 18:21;4;42452;11
02.10.2015 18:21;6;47036;23
02.10.2015 18:21;7;47508;19
02.10.2015 18:21;8;47980;15
02.10.2015 18:21;9;49112;16
02.10.2015 18:21;5;49848;14
02.10.2015 18:21;1;40931;7
02.10.2015 18:21;2;44729;13
02.10.2015 18:21;3;44261;17
02.10.2015 18:21;4;42463;11
02.10.2015 18:21;6;47059;23
02.10.2015 18:21;7;47527;19
02.10.2015 18:21;8;47995;15
02.10.2015 18:21;9;49128;16
02.10.2015 18:21;5;49862;14
02.10.2015 18:22;1;40938;7
02.10.2015 18:22;2;44742;13
02.10.2015 18:22;3;44278;17
02.10.2015 18:22;4;42474;11
02.10.2015 18:22;6;47082;23
02.10.2015 18:22;7;47546;19
02.10.2015 18:22;8;48010;15
02.10.2015 18:22;9;49144;16
02.10.2015 18:22;5;49876;14
02.10.2015 18:22;1;40945;7
02.10.2015 18:22;2;44755;13
02.10.2015 18:22;3;44295;17
02.10.2015 18:22;4;42485;11
02.10.2015 18:22;6;47105;23
02.10.2015 18:22;7;47565;19
02.10.2015 18:22;8;48025;15
02.10.2015 18:22;9;49160;16
02.10.2015 18:22;5;49890;14
02.10.2015 18:23;1;40952;7
02.10.2015 18:23;2;44768;13
02.10.2015 18:23;3;44312;17
02.10.2015 18:23;4;42496;11
02.10.2015 18:23;6;47128;23
02.10.2015 18:23;7;47584;19
02.10.2015 18:23;8;48040;15
02.10.2015 18:23;9;49176;16
02.10.2015 18:23;5;49904;14
02.10.2015 18:23;1;40959;7
02.10.2015 18:23;2;44781;13
02.10.2015 18:23;3;44329;17
02.10.2015 18:23;4;42507;11
02.10.2015 18:23;6;47151;23
02.10.2015 18:23;7;47603;19
02.10.2015 18:23;8;48055;15
02.10.2015 18:23;9;49192;16
02.10.2015 18:23;5;49918;14
02.10.2015 18:24;1;40966;7
02.10.2015 18:24;2;44794;13
02.10.2015 18:24;3;44346;17
02.10.2015 18:24;4;42518;11
02.10.2015 18:24;6;47174;23
02.10.2015 18:24;7;47622;19
02.10.2015 18:24;8;48070;15
02.10.2015 18:24;9;49208;16
02.10.2015 18:24;5;49932;14
02.10.2015 18:24;1;40973;7
02.10.2015 18:24;2;44807;13
02.10.2015 18:24;3;44363;17
02.10.2015 18:24;4;42529;11
02.10.2015 18:24;6;47197;23
02.10.2015 18:24;7;47641;19
02.10.2015 18:24;8;48085;15
02.10.2015 18:24;9;49224;16
02.10.2015 18:24;5;49946;14
02.10.2015 18:25;1;40980;7
02.10.2015 18:25;2;44820;13
02.10.2015 18:25;3;44380;17
02.10.2015 18:25;4;42540;11
02.10.2015 18:25;6;47220;23
02.10.2015 18:25;7;47660;19
02.10.2015 18:25;8;48100;15
02.10.2015 18:25;9;49240;16
02.10.2015 18:25;5;49960;14
02.10.2015 18:25;1;40987;7
02.10.2015 18:25;2;44833;13
02.10.2015 18:25;3;44397;17
02.10.2015 18:25;4;42551;11
02.10.2015 18:25;6;47243;23
02.10.2015 18:25;7;47679;19
02.10.2015 18:25;8;48115;15
02.10.2015 18:25;9;49256;16
02.10.2015 18:25;5;49974;14
02.10.2015 18:26;1;40994;7
02.10.2015 18:26;2;44846;13
02.10.2015 18:26;3;44414;17
02.10.2015 18:26;4;42562;11
02.10.2015 18:26;6;47266;23
02.10.2015 18:26;7;47698;19
02.10.2015 18:26;8;48130;15
02.10.2015 18:26;9;49272;16
02.10.2015 18:26;5;49988;14
02.10.2015 18:26;1;41001;7
02.10.2015 18:26;2;44859;13
02.10.2015 18:26;3;44431;17
02.10.2015 18:26;4;42573;11
02.10.2015 18:26;6;47289;23
02.10.2015 18:26;7;47717;19
02.10.2015 18:26;8;48145;15
02.10.2015 18:26;9;49288;16
02.10.2015 18:26;5;50002;14
02.10.2015 18:27;1;41008;7
02.10.2015 18:27;2;44872;13
02.10.2015 18:27;3;44448;17
02.10.2015 18:27;4;42584;11
02.10.2015 18:27;6;47312;23
02.10.2015 18:27;7;47736;19
02.10.2015 18:27;8;48160;15
02.10.2015 18:27;9;49304;16
02.10.2015 18:27;5;50016;14
02.10.2015 18:27;1;41015;7
02.10.2015 18:27;2;44885;13
02.10.2015 18:27;3;44465;17
02.10.2015 18:27;4;42595;11
02.10.2015 18:27;6;47335;23
02.10.2015 18:27;7;47755;19
02.10.2015 18:27;8;48175;15
02.10.2015 18:27;9;49320;16
02.10.2015 18:27;5;50030;14
02.10.2015 18:28;1;41022;7
02.10.2015 18:28;2;44898;13
02.10.2015 18:28;3;44482;17
02.10.2015 18:28;4;42606;11
02.10.2015 18:28;6;47358;23
02.10.2015 18:28;7;47774;19
02.10.2015 18:28;8;48190;15
02.10.2015 18:28;9;49336;16
02.10.2015 18:28;5;50044;14
02.10.2015 18:28;1;41029;7
02.10.2015 18:28;2;44911;13
02.10.2015 18:28;3;44499;17
02.10.2015 18:28;4;42617;11
02.10.2015 18:28;6;47381;23
02.10.2015 18:28;7;47793;19
02.10.2015 18:28;8;48205;15
02.10.2015 18:28;9;49352;16
02.10.2015 18:28;5;50058;14
02.10.2015 18:29;1;41036;7
02.10.2015 18:29;2;44924;13
02.10.2015 18:29;3;44516;17
02.10.2015 18:29;4;42628;11
02.10.2015 18:29;6;47404;23
02.10.2015 18:29;7;47812;19
02.10.2015 18:29;8;48220;15
02.10.2015 18:29;9;49368;16
02.10.2015 18:29;5;50072;14
02.10.2015 18:29;1;41043;7
02.10.2015 18:29;2;44937;13
02.10.2015 18:29;3;44533;17
02.10.2015 18:29;4;42639;11
02.10.2015 18:29;6;47427;23
02.10.2015 18:29;7;47831;19
02.10.2015 18:29;8;48235;15
02.10.2015 18:29;9;49384;16
02.10.2015 18:29;5;50086;14
02.10.2015 18:30;1;41050;7
02.10.2015 18:30;2;44950;13
02.10.2015 18:30;3;44550;17
02.10.2015 18:30;4;42650;11
02.10.2015 18:30;6;47450;23
02.10.2015 18:30;7;47850;19
02.10.2015 18:30;8;48250;15
02.10.2015 18:30;9;49400;16
02.10.2015 18:30;5;50100;14
02.10.2015 18:30;1;41057;7
02.10.2015 18:30;2;44963;13
02.10.2015 18:30;3;44567;17
02.10.2015 18:30;4;42661;11
02.10.2015 18:30;6;47473;23
02.10.2015 18:30;7;47869;19
02.10.2015 18:30;8;48265;15
02.10.2015 18:30;9;49416;16
02.10.2015 18:30;5;50114;14
02.10.2015 18:31;1;41064;7
02.10.2015 18:31;2;44976;13
02.10.2015 18:31;3;44584;17
02.10.2015 18:31;4;42672;11
02.10.2015 18:31;6;47496;23
02.10.2015 18:31;7;47888;19
02.10.2015 18:31;8;48280;15
02.10.2015 18:31;9;49432;16
02.10.2015 18:31;5;50128;14
02.10.2015 18:31;1;41071;7
02.10.2015 18:31;2;44989;13
02.10.2015 18:31;3;44601;17
02.10.2015 18:31;4;42683;11
02.10.2015 18:31;6;47519;23
02.10.2015 18:31;7;47907;19
02.10.2015 18:31;8;48295;15
02.10.2015 18:31;9;49448;16
02.10.2015 18:31;5;50142;14
02.10.2015 18:32;1;41078;7
02.10.2015 18:32;2;45002;13
02.10.2015 18:32;3;44618;17
02.10.2015 18:32;4;42694;11
02.10.2015 18:32;6;47542;23
02.10.2015 18:32;7;47926;19
02.10.2015 18:32;8;48310;15
02.10.2015 18:32;9;49464;16
02.10.2015 18:32;5;50156;14
02.10.2015 18:32;1;41085;7
02.10.2015 18:32;2;45015;13
02.10.2015 18:32;3;44635;17
02.10.2015 18:32;4;42705;11
02.10.2015 18:32;6;47565;23
02.10.2015 18:32;7;47945;19
02.10.2015 18:32;8;48325;15
02.10.2015 18:32;9;49480;16
02.10.2015 18:32;5;50170;14
02.10.2015 18:33;1;41092;7
02.10.2015 18:33;2;45028;13
02.10.2015 18:33;3;44652;17
02.10.2015 18:33;4;42716;11
02.10.2015 18:33;6;47588;23
02.10.2015 18:33;7;47964;19
02.10.2015 18:33;8;48340;15
02.10.2015 18:33;9;49496;16
02.10.2015 18:33;5;50184;14
02.10.2015 18:33;1;41099;7
02.10.2015 18:33;2;45041;13
02.10.2015 18:33;3;44669;17
02.10.2015 18:33;4;42727;11
02.10.2015 18:33;6;47611;23
02.10.2015 18:33;7;47983;19
02.10.2015 18:33;8;48355;15
02.10.2015 18:33;9;49512;16
02.10.2015 18:33;5;50198;14
02.10.2015 18:34;1;41106;7
02.10.2015 18:34;2;45054;13
02.10.2015 18:34;3;44686;17
02.10.2015 18:34;4;42738;11
02.10.2015 18:34;6;47634;23
02.10.2015 18:34;7;48002;19
02.10.2015 18:34;8;48370;15
02.10.2015 18:34;9;49528;16
02.10.2015 18:34;5;50212;14
02.10.2015 18:34;1;41113;7
02.10.2015 18:34;2;45067;13
02.10.2015 18:34;3;44703;17
02.10.2015 18:34;4;42749;11
02.10.2015 18:34;6;47657;23
02.10.2015 18:34;7;48021;19
02.10.2015 18:34;8;48385;15
02.10.2015 18:34;9;49544;16
02.10.2015 18:34;5;50226;14
02.10.2015 18:35;1;41120;7
02.10.2015 18:35;2;45080;13
02.10.2015 18:35;3;44720;17
02.10.2015 18:35;4;42760;11
02.10.2015 18:35;6;47680;23
02.10.2015 18:35;7;48040;19
02.10.2015 18:35;8;48400;15
02.10.2015 18:35;9;49560;16
02.10.2015 18:35;5;50240;14
02.10.2015 18:35;1;41127;7
02.10.2015 18:35;2;45093;13
02.10.2015 18:35;3;44737;17
02.10.2015 18:35;4;42771;11
02.10.2015 18:35;6;47703;23
02.10.2015 18:35;7;48059;19
02.10.2015 18:35;8;48415;15
02.10.2015 18:35;9;49576;16
02.10.2015 18:35;5;50254;14
02.10.2015 18:36;1;41134;7
02.10.2015 18:36;2;45106;13
02.10.2015 18:36;3;44754;17
02.10.2015 18:36;4;42782;11
02.10.2015 18:36;6;47726;23
02.10.2015 18:36;7;48078;19
02.10.2015 18:36;8;48430;15
02.10.2015 18:36;9;49592;16
02.10.2015 18:36;5;50268;14
02.10.2015 18:36;1;41141;7
02.10.2015 18:36;2;45119;13
02.10.2015 18:36;3;44771;17
02.10.2015 18:36;4;42793;11
02.10.2015 18:36;6;47749;23
02.10.2015 18:36;7;48097;19
02.10.2015 18:36;8;48445;15
02.10.2015 18:36;9;49608;16
02.10.2015 18:36;5;50282;14
02.10.2015 18:37;1;41148;7
02.10.2015 18:37;2;45132;13
02.10.2015 18:37;3;44788;17
02.10.2015 18:37;4;42804;11
02.10.2015 18:37;6;47772;23
02.10.2015 18:37;7;48116;19
02.10.2015 18:37;8;48460;15
02.10.2015 18:37;9;49624;16
02.10.2015 18:37;5;50296;14
02.10.2015 18:37;1;41155;7
02.10.2015 18:37;2;45145;13
02.10.2015 18:37;3;44805;17
02.10.2015 18:37;4;42815;11
02.10.2015 18:37;6;47795;23
02.10.2015 18:37;7;48135;19
02.10.2015 18:37;8;48475;15
02.10.2015 18:37;9;49640;16
02.10.2015 18:37;5;50310;14
02.10.2015 18:38;1;41162;7
02.10.2015 18:38;2;45158;13
02.10.2015 18:38;3;44822;17
02.10.2015 18:38;4;42826;11
02.10.2015 18:38;6;47818;23
02.10.2015 18:38;7;48154;19
02.10.2015 18:38;8;48490;15
02.10.2015 18:38;9;49656;16
02.10.2015 18:38;5;50324;14
02.10.2015 18:38;1;41169;7
